track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,decade
6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,67,7xMjYDrgPLp1ReFGAOyS1O,DARKNESS AND LIGHT,2016-12-02,2015 songs,6UJw1egIcZVfrBmcKs5uHH,edm,pop edm,0.488,0.762,8,-3.842,1,0.0865,0.591,0,0.0763,0.709,123.889,210293,2000
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier,76,4Pv7m8D82A1Xun7xNCKZjJ,Hozier (Expanded Edition),2014-09-19,2015 songs,6UJw1egIcZVfrBmcKs5uHH,edm,pop edm,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,241693,2000
4B3RmT3cGvh8By3WY9pbIx,Skyscraper,Demi Lovato,66,1ypH0eU9RcE6wngSGSqmeY,Unbroken,2011-01-01,2015 songs,6UJw1egIcZVfrBmcKs5uHH,edm,pop edm,0.573,0.581,7,-3.325,1,0.0276,0.148,0,0.128,0.188,103.82,221293,2000
0utR47mwVxzobWJqPIgEl2,Fade Into Darkness - Vocal Radio Mix,Avicii,9,2odpXvKXN67SHzQwOEf0vh,Fade Into Darkness,2011-01-01,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.556,0.885,6,-4.045,1,0.0321,0.00786,1.95e-6,0.138,0.771,125.997,198133,2000
2U0pVx4m1Kdm1Gsjjm6iq8,Strangers,Seven Lions,58,3ZLP4gT36JCBPH0PZUUcPj,Worlds Apart,2014-04-29,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.577,0.697,0,-7.429,0,0.0399,0.0142,1.6e-6,0.157,0.489,129.978,204213,2000
22S5BO6h7JIOjg2Uw88l8e,How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,Cash Cash,54,2UmyoeqqgaI7Ocsmy1hHfx,How To Love (feat. Sofia Reyes) [Remixes],2016-05-27,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.548,0.895,9,-1.988,0,0.102,0.11,0,0.0816,0.682,150.122,168200,2000
5jgLKm76IBxXHICEKK4wLQ,Burn It Down,LNY TNZ,40,1pwiH5DZKBnTP9UAEDrwzl,Burn It Down,2016-11-11,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.539,0.91,6,-4.442,0,0.0454,0.0141,1.13e-4,0.132,0.532,144.918,165517,2000
6tv43DiBgTHgC0dtID2MXW,Superlove (feat. Oh Wonder),Whethan,46,2zP71jHeKJaCFBsvuw2DoL,Superlove (feat. Oh Wonder),2018-06-15,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.578,0.491,11,-8.544,0,0.21,0.203,3.78e-4,0.182,0.64,98.273,184814,2000
0VGrgE7GbWaINRnh1bR4k9,Clarity,Zedd,8,0C6m4LiyUwsLI0eK6kJyeh,Clarity,2012-01-01,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.523,0.78,8,-3.378,1,0.0748,0.0376,0,0.0751,0.187,128.003,271427,2000
7wNWHfyUjn96VkmI63XTDf,Blame (NGHTMRE Remix),Ekali,42,5GrfrknRTnivSlLUQlD8Eo,Blame (NGHTMRE Remix),2018-03-02,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.616,0.844,9,-4.908,0,0.029,0.0354,0.00234,0.236,0.183,92.024,187826,2000
1FY81Z8My4fvyfwVlLcZ9a,Quedo Envuelto,Nicolas Nerva,23,0BfxiRo28unwTzF6YdeECT,Quedo Envuelto,2020-01-10,TOP 50 GLOBAL 2020 UPDATED WEEKLY 🌍🎶 WORLDWIDE,2CJsD3fcYJWcliEKnwmovU,edm,pop edm,0.637,0.694,2,-7.933,1,0.26,0.522,0,0.223,0.771,171.79,230296,2000
2nkG1q8Iix1HChLYtJFrex,All Night Long - Krutz Remix,Jay Slay,25,71BxnWYPkWzuNP4AaofY8V,All Night Long (Remix Competition Top Winners),2019-12-23,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.818,0.489,4,-10.085,0,0.0885,0.0546,0.023,0.0901,0.179,123.996,232351,2000
1KamYvfe3xmvhmXicpkTsS,Root Circles (Short-Take),KreisEckBeats,21,301yOVOclo6Ipo50ZIVlem,Root Circles (Short-Take),2019-08-28,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.722,0.881,5,-9.463,1,0.038,1.57e-5,0.614,0.316,0.369,130.003,316000,2000
0NinugNJlqxWVLohmBpHvV,My Own World,Brauner Bär,29,1jiBtIRM5dqP9BnhxDwVqi,My Own World,2019-12-20,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.813,0.483,0,-13.568,0,0.129,7.51e-4,0.921,0.0793,0.558,123.009,271220,2000
1FsdEo2ji5wjI1OqvQ3xAE,Action,Maniaxo,35,75eTamAxTJ42LYC9iUQSp1,Maniaxo Worldwide,2019-08-27,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.776,0.831,0,-5.322,0,0.0456,0.00528,0.915,0.087,0.212,134.989,120947,2000
29MOOOmMRPeWyPwKQFoF5t,I Feel Love,Sam Smith,78,2DmVNmERvg6j9jZQbelNKu,I Feel Love,2019-11-01,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015,254453,2000
6c6p7nfzKTiBTfmnWaKzu0,Situation - Jay Anthony Remix,Duchess,26,3cpY3daEiFPSSYldXuLEh0,Situation (Jay Anthony Remix),2019-06-21,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.622,0.671,8,-8.6,1,0.0352,9.01e-4,0.622,0.0756,0.706,125.001,293299,2000
0385HqYimoTQaHZP17KwG1,We Found Love (feat. Rihanna),Calvin Harris,12,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-26,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.738,0.776,1,-4.808,1,0.0392,0.0234,0.0018,0.0775,0.608,127.984,215520,2000
3D6FxHXduqSEY5uBfEPuSD,Aftershock (feat. Jacquie),Cash Cash,45,0KQDN58Lz8CXOsfIG6tQ7X,"Blood, Sweat & 3 Years",2016-06-24,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.544,0.811,8,-2.271,1,0.0515,0.052,0,0.121,0.188,129.011,206320,2000
0SWR0r19WhdCRFzkxBlYJW,Lightning (feat. John Rzeznik),Cash Cash,38,0KQDN58Lz8CXOsfIG6tQ7X,"Blood, Sweat & 3 Years",2016-06-24,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.51,0.785,7,-3.096,0,0.0495,0.0284,0,0.167,0.155,129.068,213853,2000
4YK48OgaAKpBEaRS7ZhCuf,Wake - Live,Hillsong Young & Free,1,56sO1QJK2c0grjvU7hzie3,We Are Young & Free (Live),2013-01-01,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.512,0.979,0,-3.87,1,0.0654,1.92e-4,6.16e-5,0.842,0.409,131.03,275573,2000
4TNWgANrFMzz9qfPlBNopm,Satellite,Tritonal,35,0OfEsPc1vhiRsuTN2bCERz,Metamorphic III,2014-09-29,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.392,0.828,10,-3.745,0,0.0502,0.0436,4.6e-6,0.0756,0.207,128.091,241875,2000
6vit6hVkFt5cf3eWTG2oDC,I'm Not Over (Radio Edit) [feat. Tash],Hellberg,0,7zJPcTX8KqUdtvD7v5fmDm,I'm Not Over,2014-11-12,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.54,0.791,11,-5.732,0,0.0759,5.6e-4,0.017,0.662,0.439,127.975,185583,2000
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,77,3meZFplbMmji648oWUNEfQ,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,251088,2000
7zsXy7vlHdItvUSH8EwQss,Cold Water,Major Lazer,69,3Kmo85mapQ2wTaCAHBkKsK,Cold Water,2016-07-22,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185360,2000
7B1Dl3tXqySkB8OPEwVvSu,We'll Be Coming Back (feat. Example),Calvin Harris,63,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-26,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.596,0.952,7,-4.364,1,0.0873,0.00131,0,0.598,0.571,127.945,234360,2000
0qRZ9ydGdzeVk3S01pLGoJ,You & Me,Marc E. Bassy,3,0R8jDmiHpy4QJBOJjQ7rmc,You & Me,2016-05-06,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.687,0.645,1,-8.38,1,0.19,0.0362,0,0.201,0.619,84.925,218480,2000
6str6hBCPSjfhSIS4qscDJ,Better,Meghan Trainor,12,5nkgosKhWt1yXRzmjXNV2d,Thank You (Deluxe),2016-05-13,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.525,0.77,9,-5.385,0,0.29,0.0981,0,0.301,0.681,79.837,167613,2000
7evPpWWu01Klxi0KlPxR17,Mercy,Shawn Mendes,18,2AJaA0is5qbaqFy77tPl7B,Illuminate (Deluxe),2016-09-23,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.568,0.686,11,-4.901,0,0.0903,0.133,0,0.11,0.4,148.294,208733,2000
0HLpIMwRnkDSn55nAhscB9,Grow Up - Martin Jensen Remix,Olly Murs,45,4YeP9vcjp1vT67XnkUCOKN,Grow Up (Remixes),2016-11-18,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.754,0.714,8,-4.845,1,0.0436,0.0335,2.63e-6,0.0777,0.562,95.015,206947,2000
7lxunsaDjpbHFvVs9Db0O7,Jupiter - Radio Edit,East & Young,30,0CyUzhCenwscQJEwcP70hX,Jupiter (Radio Edit),2014-02-28,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.601,0.935,6,-3.96,1,0.0468,5.24e-4,0.848,0.111,0.112,126.025,212381,2000
4pWfWlnxmtUHVnzuqTTyP7,What's Up Suckaz,TJR,0,3eF6IFrr23e8Y0kDdhby5U,What's Up Suckaz,2013-01-01,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.763,0.941,2,-2.702,1,0.0455,8.95e-4,0.665,0.25,0.189,128.004,255000,2000
3ietiUYcpAjD0burVmHBri,Can't You See - Original Mix,Shermanology,0,0FsXNwHjEaItMlTCu4hqAf,Can't You See,2014-03-17,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.596,0.602,9,-5.09,1,0.0589,2.4e-4,0.399,0.0836,0.109,128.013,294380,2000
5H4SOkZ3ELKnBKY1XMzVst,Puzzle,Quintino,0,6JIyzakUj1xcmjzZaPPWT4,Puzzle,2013-08-19,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.666,0.894,6,-4.422,0,0.0511,1.08e-4,0.721,0.169,0.0424,129.993,360168,2000
7qBj3Uyq1viGgNVHMwY00D,Go Hard,Quintino,0,16H4sLgjJTsSvjPT5iqTTY,Go Hard,2014-05-30,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.82,0.875,1,-3.711,1,0.0517,6.57e-4,0.757,0.0567,0.0605,128.007,275583,2000
7FbKvU4PI0hodrETCtlRYO,JACKIN' - Extended Mix,Antranig,6,2M7dZEnj3q7tbMAgs9nbkL,JACKIN',2019-05-27,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.787,0.726,4,-8.31,1,0.0606,1.08e-4,0.39,0.0617,0.244,123.997,481769,2000
7gVbn4hZgfmrdYaQdOHG3J,Celsius - Mixed,Stefano Richetta,3,21RH6LIvCSz4sNnpMSYmMs,Pieces of Click,2019-01-28,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.802,0.765,11,-9.011,1,0.0523,0.00353,0.828,0.124,0.248,121.337,427286,2000
2vtKU8jxY2EGtd0LrX6bFN,Control,James Organ,4,7h9ePVz5dpIvKoYKyqGNMD,Substance / Control,2019-07-26,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.76,0.884,10,-10.778,0,0.0665,0.0776,0.926,0.0316,0.457,124.988,374049,2000
6jLP8cNg1H7gcy9hn96ZoH,Stronger,Erick Morillo,0,3AwP5PSX7Yhf1Nsmp3dTi2,Legends (Real Madrid),2011-11-16,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.675,0.785,11,-7.666,0,0.049,6.56e-4,0.0238,0.0862,0.267,128.005,412714,2000
2jpgqiEmobcvpljK63hthc,In My Soul,Robbie Rivera,18,3xwlQZYIF84dZ0wvUkNJYx,In My Soul,2018-06-29,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.571,0.986,11,-5.572,1,0.0516,3.26e-4,0.913,0.0659,0.267,122.994,156098,2000
4df4Nz2trKZfmCtSh2X0KO,Harder - KC Lights 6AM Remix,Jax Jones,53,4dvtxRyPwU84c4drYTZbqp,Harder (KC Lights Remix),2019-07-31,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.754,0.754,0,-5.937,0,0.0362,0.0239,0.00576,0.0826,0.523,119.98,204787,2000
5kUxWpe43DVTzXW7HiXnre,Breezeblocks - Tinlicker Remix,alt-J,36,4cyGkmKOzaMyiI4ZMHFOIS,Breezeblocks (Tinlicker Remix),2019-08-20,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.569,0.887,2,-6.477,0,0.0363,0.00219,0.0638,0.576,0.139,123.005,272859,2000
6npqc1zQ9PeUMRiQ8apx15,Ripples,Paraleven,31,0L2hRU6U4MrmpgYM0SH6fd,Ripples / Siphon,2019-07-11,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.612,0.884,4,-7.952,1,0.0344,0.00246,0.911,0.0958,0.032,122.995,252000,2000
0D1ZKHo1jI0gzOWZGhlyv3,Flames (feat. Ruel),SG Lewis,8,4IK6iEL3DSjo5xMDlaBBeH,Flames,2019-05-10,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.555,0.62,9,-5.822,0,0.118,0.0891,0.00306,0.107,0.371,193.924,216765,2000
2rNUCjocmu9sBCI4Ab9vOP,Cloches,Worakls,40,42PVachsbGILdbQLwsmkrx,Cloches,2019-02-15,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.788,0.516,9,-9.594,0,0.0379,0.064,0.907,0.0499,0.0998,125.993,419048,2000
5W9kEBSWZjqfl41flVvWwl,Type Recurrent,Deeparture,32,5KmlTaLav4ucg0TZml9tDG,Type Recurrent,2019-05-17,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.655,0.711,5,-8.596,0,0.0347,0.00508,0.77,0.0815,0.498,120.007,208000,2000
4dHuU8wSvtek4sxRGoDLpf,One Kiss - Oliver Heldens Remix,Calvin Harris,5,6QoGDLCPnahZYorGyGrLoC,One Kiss (Remixes),2018-06-22,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.717,0.752,0,-6.933,1,0.065,0.251,4.68e-4,0.0802,0.14,123.97,281267,2000
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,72,5oU1ROIHS6IOWnb87GWhqU,Like I Do,2018-02-22,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500,2000
2ExlSdTZznOqrhS7tkUQxA,Sway (feat. Nevve) - VIP Mix,Syn Cole,25,7r5iEKb6h1fNKZHY4qVNml,Sway (VIP Mix),2017-05-12,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.666,0.846,10,-3.731,1,0.0323,0.0234,2.47e-5,0.163,0.431,128.012,213750,2000
3qaYuV5XZAwiOvGE91HhwS,Inside the Lines (feat. Casso),Mike Perry,48,72KsBUWczf3pwEuurFQOC7,Inside the Lines (feat. Casso),2016-10-21,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.561,0.8,8,-4.576,1,0.0324,0.0709,1.33e-4,0.0934,0.399,96.989,204504,2000
2mCF8L0brIs88eH6Kf2h9p,Fast Car,Jonas Blue,68,55zQqrjWsFHRcI1mxlQSsZ,Fast Car,2015-12-04,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.644,0.57,9,-6.994,1,0.052,0.484,0,0.299,0.527,113.945,212424,2000
2QVWfRV6tHKgK0RoWaIrcK,Just Friends - Original Mix,Dj Geducht,28,4fGEY9KiNgyXGWKMljyDgE,Goodbye Love,2017-05-24,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.663,0.775,8,-4.517,1,0.0384,0.105,0.00356,0.371,0.16,127.97,335701,2000
3iaKwZaluM9WgqykqM9P9a,Summer Moonlight - Original Radio Edit,Bob Sinclar,27,47Ah1LZKHKI1R5nmlh4Nn1,Summer Moonlight - EP,2013-04-02,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.545,0.883,10,-3.328,1,0.0446,0.159,0,0.78,0.675,127.997,195000,2000
7uUGrpHqKhVrAddGEuxqhR,The Spark - Tiësto vs twoloud Remix,Afrojack,0,0ieb1Nvi3GScKkkBRYHfT0,The Spark (Remixes),2013-01-01,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.652,0.892,11,-4.973,1,0.065,0.00756,0.0078,0.0487,0.349,128.017,276110,2000
2brkLaFwHvbnYqM0VnK06t,Bombs - Sandro Silva Remix,X-Vertigo,0,6Lbp2cleb8Ec8iqGNFRp0t,Bombs (The Remixes),2014-07-14,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.537,0.955,11,-2.205,0,0.0382,0.117,0.73,0.0878,0.435,127.724,294643,2000
18KjYhghq6K3ZmfcewWDp6,Mistaken (feat. Alex Aris),Martin Garrix,68,36EtVEn1SVViW6Pi8rD9n8,Mistaken (feat. Alex Aris),2019-03-31,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.424,0.694,6,-4.912,0,0.0386,0.0573,9.37e-4,0.133,0.0801,128.034,282481,2000
0Pu2P5Jp0kSA95eqZ3jkb8,Take Off,Erlandsson,36,6aJbaKCvlPxMkOV2Q9zM5G,Take Off,2018-04-20,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.619,0.639,7,-7.34,1,0.053900000000000003,0.0188,1e-4,0.0863,0.2,128.009,183765,2000
3AUW7mAGx1BICBWqsuFgh4,Silence - Tiësto's Big Room Remix,Marshmello,58,6VfxEu1SHtWOF5H9vGUMw5,Silence (Tiësto's Big Room Remix),2017-10-13,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.522,0.941,1,-3.357,0,0.25,0.00621,3.63e-6,0.956,0.0994,130.088,202154,2000
5eAGda6EwIwCJp2i2S3UeS,Alone - Blazars Remix,Alan Walker,42,5D3DpC2bpSQ4M0i1R7TCnK,Alone (Remixes),2017-03-03,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.741,0.928,7,-4.615,0,0.0835,0.00221,8.84e-4,0.407,0.346,126.016,310413,2000
1m1b7GOZ2dh3UMI9NHkIei,Whatcha Need,W&W,28,5jqwvLlt8pCmyGTb9V6oAH,Whatcha Need,2017-02-24,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.393,0.94,6,-3.894,0,0.0718,0.0663,0.00264,0.546,0.297,129.958,147231,2000
7goEhBKmIg0mrJSJUTkiag,6 Pounds - Radio Edit,Marc Korn,24,44zSmhHqHg0XxpvxQRdTue,6 Pounds,2017-03-31,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.505,0.985,2,-3.549,1,0.309,0.00163,0.91,0.346,0.25,128.118,199702,2000
25ZBQm6D2CPdc36Ftlz69r,Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit,Steve Aoki,26,3UfFBZ8671xN3fnuXgPXOC,Can't Go Home (feat. Adam Lambert) [Remixes],2016-08-26,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.534,0.767,9,-4.807,0,0.305,0.0165,0,0.188,0.225,127.992,228281,2000
3qLNrqE1uED102WDOqAIhl,Into The Sunset - Dannic Remix,Mako,25,0miktYaoJrLk1t31nDY8eA,Into The Sunset (Remixes),2016-08-12,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.63,0.886,7,-2.869,0,0.0406,0.0127,3.09e-4,0.0809,0.449,128.01,301875,2000
4Sdp10fc5XgHxL1VaiMVYN,Inside Out - DubVision Remix,The Chainsmokers,35,0esxMkxlIDKbkWL8Vuj35V,Inside Out (DubVision Remix),2016-07-15,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.719,0.799,10,-4.805,1,0.0551,0.0186,3.94e-5,0.29,0.266,125.993,299547,2000
4Rd3IGR94ZgUENKYyXhdcz,Hold on,Henrik B,0,5YIUXJPpXSERgmgeaFBUSJ,Hold On,2016-05-06,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.421,0.705,3,-4.423,1,0.0381,0.0611,8.29e-6,0.199,0.496,127.946,237984,2000
0Nh1u8Gd6lVz3BE0Odg4sV,Totem,Sex Room,13,7DAP7FIpVOvGmVVahB32IR,Totem,2016-06-03,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.655,0.902,5,-4.118,0,0.0429,0.0128,0.149,0.273,0.315,128.024,176250,2000
6mliwuV9vyGVBv2LnDdMsT,Walls to Build - Mall Grab Remix,Kllo,55,39nzasPx8GsffSxNwyKGHY,Walls to Build,2016-11-15,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.83,0.403,10,-11.361,0,0.0451,0.136,0.816,0.109,0.4,124.001,376079,2000
2LDNyat9mjdt72l2sBL49e,Madan - Exotic Disco Mix,Salif Keita,0,1n8mWdSjDqbROwNGbAN3fT,Suite,2003-01-01,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.8,0.785,7,-6.189,0,0.0469,0.0141,0.773,0.169,0.878,127.976,371920,2000
0BfQLCJzAXxvKsMDcinyDv,Stay,The Black Madonna,0,49oA4puNAdqHB6mtp8qmpz,Stay,2014,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.703,0.744,1,-7.627,1,0.0305,0.0805,0.00121,0.107,0.0946,114.997,504300,2000
1Ox9dKyAqagCJlyoTJyrmv,Hands off Instrumental,Casual T,31,7mHNiS5p3EwV4iOzcLj9PU,"Beach Diggin', Vol. 3",2015-07-10,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.784,0.662,1,-9.094,1,0.124,0.0897,0.791,0.0729,0.753,115.975,264318,2000
0qJDy1QsmmnZt343XTzxQd,Can't Get Enough! - Vocal Club Mix,Soulsearcher,52,6DZRjWOhvrKPhskYeCi2Jm,Can't Get Enough,1998,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.747,0.973,4,-6.415,0,0.037,3.62e-4,0.565,0.308,0.983,128.127,412973,1900
2bflwesbh5cKt0d9CxXPO7,Dance Freak,Chain Reaction,29,5cajv6mRb8xTwNUjoVgSJ3,Dance Freak,1980-03-15,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.573,0.893,11,-8.056,0,0.146,0.00538,0.0697,0.231,0.707,121.651,407907,1900
6USokOqYd8YPJcRRsQblkK,There Will Always Be This Love,New Jackson,37,4DYM6xAzhzXYl7bOTUHymq,Permanent Vacation X (10 Years Label Anniversary),2017-09-01,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.768,0.628,0,-12.994,1,0.0414,0.00497,0.829,0.098,0.714,119.508,373892,2000
01auWCuHXubb8KPZ0IXF4S,Get Get Down - Radio Edit,Merk & Kremont,37,1P5jv5F4eW3TPh5k10I3Uc,Get Get Down,2015-06-05,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.601,0.933,11,-4.087,0,0.0764,0.00724,0.0134,0.468,0.332,128.032,181875,2000
0gAzbmv09r6JwHUKWl1xkz,Getting Money (feat. 808Charmer),Tujamo,56,2bhbdmyl4aAWhCc5oh61lY,Getting Money (feat. 808Charmer),2019-06-21,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.811,0.948,11,-4.138,1,0.0988,0.0108,2.31e-4,0.341,0.524,124.98,157118,2000
4soJPaN3etpZC72tHZztw3,Flashlight,R3HAB,50,57zTr9eQz0d6JqRnHpcCBQ,Flashlight,2014-03-24,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.705,0.949,10,-3.575,1,0.0454,0.0128,0.6,0.27,0.274,128.014,232500,2000
1wjnBlO0JevbBAUlOBlwxg,Set Yourself Free,Tiësto,41,4SHlBT6B3kL8bdj6X2xHRp,A Town Called Paradise,2014-06-13,2011-2014 House,53Ga3Xt9fumdJfhNNSBvzU,edm,progressive electro house,0.508,0.886,8,-3.171,1,0.0466,7.01e-4,0.00935,0.645,0.238,127.9,279160,2000
7LGrlydlwonTN6iz8x5ASe,Dare You (feat. Matthew Koma) - Radio Edit,Hardwell,27,1ZIilU1zLMU3fvhwEKvaAB,Dare You (Radio Edit) (feat. Matthew Koma),2013-12-10,2011-2014 House,53Ga3Xt9fumdJfhNNSBvzU,edm,progressive electro house,0.456,0.89,9,-4.304,1,0.0463,0.0169,0,0.0901,0.165,127.894,218440,2000
