track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2hQ6Q9eIPPhHxhInfYuIPO,She Likes It,Mike L,32,63z3TkhWre6f0B3AzFCouf,She Likes It,2019-12-13,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.916,0.919,7,-6.338,0,0.0573,0.0767,0.0271,0.309,0.511,127.966,157510
79qnkEV1yHwepL9gXcHhnQ,Back To Me,Vhask,21,06rLevno13YCSakSqkvhSR,Back To Me,2019-12-13,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.697,0.826,8,-9.074,1,0.0684,0.00776,0.0244,0.0516,0.105,125.983,175269
0DhFYO9XTP3YfkNulfrTNm,Piano,Sugar,30,5jxAnJnb8n8dXcapKWkdwD,Piano,2019-11-15,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.677,0.951,5,-4.88,0,0.115,0.00974,0.922,0.109,0.23,146.109,168255
6oZC67hykNymha30UCm0PI,Her Eyes,Rushin',36,3ZQaHWLsDXO2OuMzzhdqcV,Her Eyes,2019-10-04,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.872,0.752,1,-4.214,0,0.264,0.0104,0.0993,0.685,0.208,128.063,243752
4jirEQHdBMt94FCiRFR4wh,Saving This,HBz,34,1qD8c49b0ZrwFV5wjJSO9W,Saving This,2019-10-04,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.746,0.66,6,-7.396,0,0.247,0.00893,0.0166,0.139,0.285,128.066,170322
6dQJI4hFolhMnZhSHxkuGc,Mama Said Knock You Out,LL Cool J,42,75oGBjE0TVxgdiXhU6J20M,All World,1996-01-01,Locker Room,37i9dQZF1DX8SaiEt4OVJw,edm,big room,0.79,0.781,10,-7.363,0,0.132,0.0382,0.556,0.333,0.607,102.37,287907
4y2HJqSTmGtWtPsK4ITKjN,Galactica,Kaotix,16,59miLT0ylGT2sE3EH4S9Mu,Galactica,2019-09-16,Sick Big Room House Drops | EZUMI,4R4c3WdN1Any2Q1NSuec3r,edm,big room,0.519,0.946,11,-4.139,0,0.0523,9.5e-5,0.483,0.394,0.278,131.98,236308
5g6QMEXgFeqJpVbhs4Z7Az,A Little More,Kaskade,0,2BbvMD9sUOSCajfsmqDQTE,A Little More,2014-11-03,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.435,0.76,11,-4.912,0,0.0386,0.00817,0.00173,0.123,0.192,127.911,233233
0fhZCjsLPbOFmyozqKk6Kh,Break the Rules - Tiësto Remix,Charli XCX,26,0kvo3PbnM36dZtwqk15vpo,Break the Rules (Tiesto Remix),2014-10-10,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.668,0.982,8,-2.46,1,0.0433,3.2e-4,0.114,0.253,0.415,127.984,265050
0VYQK5I08homNvX8SRS37R,Heroes (we could be),Alesso,10,2RE7Fq5gQ7K78MDwVBkkZ4,Heroes (we could be),2014-09-15,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.516,0.749,5,-4.091,1,0.0692,0.031,0,0.205,0.356,125.92,209867
087zhxfoAGzPjlaGJz2CuR,Dare You - Radio Edit,Hardwell,29,1Txbj7qE7gV6Wxl5nvAZTh,Dare You,2013-11-15,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.457,0.89,9,-4.304,1,0.0461,0.0165,0,0.0964,0.19,127.877,218438
0qDOSuKfzm8dKrXAMVKe0J,Rambo - Hardwell Edit,Deorro,41,5uIRpyLg0qTAeK2KFD8Rjd,Rambo,2014-06-23,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.667,0.949,7,-3.228,1,0.054,0.00287,0.252,0.621,0.0567,127.953,235861
6a2HtT0P2ZbD2oY1ZJFrxS,SLVR,Steve Angello,0,4vXgeteX8QlUy7vKPUe0vK,SLVR,2013-08-26,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.657,0.618,0,-7.44,1,0.0502,0.00437,0.964,0.089,0.132,128.015,306586
7vSfNlUtDZx4hDtBxSfiDA,Which Light Switch Is Which?,Scooter,46,2iKl86MEKtBbuBzKQ868AN,Which Light Switch Is Which? (Extended Mix),2019-12-20,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.519,0.886,5,-4.545,0,0.0504,0.032,2.65e-4,0.102,0.293,149.976,202804
264NgKAWb7Q9PwWXtvguaD,BALLERN,Die Atzen,61,72FKBDV1GvgmKKTSrtJPQ4,BALLERN,2019-07-26,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.731,0.912,11,-5.04,1,0.0397,0.0147,4.78e-5,0.247,0.255,124.986,145893
3t2wpXOjT12d41UkqUlfwo,The Oasis - Radio Edit,Talla 2XLC,39,4sdDjaiK4UkeWdCkpl7vVl,The Oasis,2019-06-14,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.411,0.98,3,-5.563,0,0.247,0.00113,0.602,0.394,0.0929,140.03,210000
4x1TI0SJk0qznDymqsfobz,Rhythm & Drums - The Hitmen Rework Edit,general base,33,2L6QQmG31Gow1AHtlX0TSd,Rhythm & Drums (The Hitmen Rework),1995-08-07,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.689,0.991,7,-4.446,0,0.0888,0.00278,0.554,0.228,0.476,140.023,188571
1ApZ8iVqHS7PzYQLnJSLxF,Breathe Away,Catlea,35,6ycv9OkjXqQGkXPcfrR3SB,Breathe Away,2019-06-05,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,0.651,0.779,0,-3.782,1,0.0344,0.133,0,0.0838,0.428,139.93,229878
1XK84pQhL5ohZdSRabQshw,What You Say,Cabela and Schmitt,44,4g9SzUXN55ZeVe9V3Ak7jZ,What You Say,2019-12-28,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,0.614,0.672,7,-8.095,1,0.0291,0.0287,0.00526,0.253,0.579,144.948,244181
7gCqhYGpjVfk8IjoPlyX3r,On The Track,Hanzy,26,7xLTnLYLo2UDE5GIYrbuXC,On The Track,2019-10-18,[EAS]: Festival Big Room,71UHE27ayQs8ZDxQwY0cY1,edm,big room,0.752,0.967,2,-2.347,1,0.053900000000000003,0.0082,0.148,0.0684,0.16,128.056,171572
2h97U98Z3AgF7RjKtyW1c2,Masterpiece,Jessie J,37,1UTtCPjmaqzOD1StDaJGFX,Sweet Talker,2014-10-14,Big White Room-Jessie-J,5FhhmunkvwTAsGaiXpRHkJ,edm,big room,0.661,0.733,0,-2.701,0,0.0433,0.0153,0,0.0982,0.613,143.92,220653
7t7oaaj2ZrMgA6evRFZoIh,Bigroom Never Dies - Mix Cut,Hardwell,38,03q3Tusae9LtRpQ1hQW4Xa,Hardwell presents Revealed Vol. 9,2018-10-12,Big Room House,7vJOXFe40axY7qS39vGDyH,edm,big room,0.688,0.967,8,-4.747,1,0.0531,5.2e-4,0.0632,0.305,0.225,129.969,169846
3zf852pgVUpYqQD1FTLa69,Booyah - Original Mix,Showtek,41,7iQyAbpQ9istpcWKdTQDIZ,Booyah (The Remixes),2013-12-20,Big Room House,7vJOXFe40axY7qS39vGDyH,edm,big room,0.738,0.953,11,-2.622,1,0.137,0.00773,0.0111,0.0622,0.499,127.997,311080
71bHPfBGCQ6FmJeyvQAEKv,Fireflies,Bassjackers,1,6Q0TygdTHiiOb2lx2fnw3w,Fireflies,2016-08-19,Big Room House,7vJOXFe40axY7qS39vGDyH,edm,big room,0.644,0.819,4,-3.505,0,0.0479,0.0165,0.0028,0.126,0.383,128.129,184697
4gWyyOjrQnkJoZBWdFWsNJ,Light It Up,CALVO,55,3H1nMeCH2FxBBVLrQyoYzV,Playland #001,2016-12-02,Big Room House,7vJOXFe40axY7qS39vGDyH,edm,big room,0.644,0.915,1,-3.907,1,0.0397,0.0336,0.0148,0.0647,0.529,124.953,173680
0mHHOQPGDgDWH5FQRjS9Ib,Tremor (Sensation 2014 Anthem) - Original Mix,Dimitri Vegas & Like Mike,0,4gP5VCC48iDPABSAboEX7R,Tremor,2014-05-05,Big Room House,7vJOXFe40axY7qS39vGDyH,edm,big room,0.63,0.942,6,-4.185,0,0.0364,3.24e-4,0.723,0.938,0.41,127.977,294375
6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,Avicii,25,02h9kO2oLKnLtycgbElKsw,True,2013-01-01,Big Room House,7vJOXFe40axY7qS39vGDyH,edm,big room,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
1XHREJkKDZCokAtGUAeH55,Klavier - Radio Mix,Starjack,45,66Uwdc71HRwkL8ctkGRygk,Klavier,2018-12-10,ALPAS Music Festival,6pPpLz42hUkr8gbMirkAEl,edm,big room,0.667,0.98,7,-2.703,0,0.0717,0.0585,0.923,0.314,0.482,128.007,154811
5l2U8f2VuOCXYS501z4cOw,Best Days,Fuzo,1,0ebxsCtTVEiZS1iop4Ytsm,Best Days,2020-01-17,ALPAS Music Festival,6pPpLz42hUkr8gbMirkAEl,edm,big room,0.773,0.92,8,-2.213,0,0.141,0.143,0.868,0.205,0.219,125.996,187619
25WNjqy21XcwXujRMzf5I2,Addicted,Vigiland,3,1tItikdcK7JN5v9bA4GchN,Addicted,2015-11-13,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.654,0.822,11,-4.556,0,0.0396,0.0125,1.74e-6,0.134,0.478,127.94,210938
3Tiw5CxZNBqTnZYg6rcPN4,I Can't Take It - Party Favor Remix,Dillon Francis,20,4jOaF5AcQkiSWvDkeJwbYA,I Can't Take It (Party Favor Remix),2015-07-17,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.585,0.902,4,-3.714,0,0.0788,0.0023,0.327,0.343,0.261,104.069,241213
5rzKWUtELfq8ijj8xdzP8m,Till It Hurts Ft. Ayden - LNY TNZ Remix,Yellow Claw,0,7vTs9dQcKjFbqtIVrTM7Zu,Till It Hurts Ft. Ayden (The Remixes),2015-03-30,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.548,0.974,5,-2.987,0,0.0852,0.0178,7.82e-5,0.0553,0.534,149.994,244400
1rHj1DDIycN7O9phZHK9TG,Legends (feat. TeamMate),Razihel,0,4mLSeAyoDqoEQNHbKZS8NK,Legends (feat. TeamMate),2015-04-22,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.548,0.959,9,-2.731,0,0.157,0.00883,1.64e-4,0.167,0.0911,145.032,272000
3u1JcWL1OcJNe6I5P93VyZ,Hipsta,Timmy Trumpet,49,7xeMcofhxPZ6zuAORYkqxA,Hipsta,2015-02-19,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.753,0.869,6,-3.659,1,0.351,0.00281,0.00503,0.285,0.353,130.024,232846
3UyZtf5BzjEYFJkIiIipoH,Internet Friends - VIP,Knife Party,42,1YhwGzFBdDAR1OA9644LK9,Haunted House,2013-05-06,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.429,0.915,5,-4.182,0,0.167,0.00147,0.0768,0.152,0.147,128.031,300538
6sde94pf5Ra5H4yqC5VbZ9,All I Do Is,Midtown Jack,6,5Tm2mH3DXPsFoIvrhhYj0O,All I Do Is,2019-01-11,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.674,0.911,6,-4.269,1,0.272,0.00155,8.84e-5,0.358,0.142,128.044,145313
40VX50kHlByBKYWSoa6I5B,Pica,Deorro,14,3A7OG7pA70ldH6OudLhiQG,Pica,2019-03-08,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.688,0.974,8,-1.14,0,0.13,0.00797,0.369,0.0515,0.669,150.096,199912
6kRvtllePaPrrvftGsi9MS,I'm Not Sorry,Hardwell,21,2DguNgaDtUnOlStKGnGOoo,I'm Not Sorry,2019-03-08,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.649,0.82,4,-3.812,1,0.0558,0.121,0,0.0771,0.349,128.096,186094
7v71Aur70pf46NQIoSQii7,Knock You Out - Hardwell Remix,Bingo Players,0,7q5EDnr3FhMjwSMQciMqqH,Knock You Out (Remixes),2014-06-17,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.611,0.909,9,-3.967,0,0.0493,0.0373,0.00501,0.0829,0.215,128.039,386279
5m1NC5p6ZsxgpQU7M1pHmT,Heavyweight,RedMoon,0,5ytaNlahjl4fr83yeAhmVa,Heavyweight,2015-04-14,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.55,0.704,8,-6.426,1,0.0592,0.0617,0,0.152,0.226,128.049,196904
5f4kn58RoV6jodUeYGAjjF,People - Radio Edit,Kav Verhouzer,37,4VTRtzC3PvHs7oWRWFwR9W,People (Radio Edit),2015-12-11,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.775,0.67,1,-5.779,1,0.0466,0.0245,5.32e-4,0.177,0.88,122.002,147541
5Vv4HaQCbjm7Ho7WyDTnPY,Too Young To Die - Pineapple & Palm Tree Mix,TooManyLeftHands,23,2NMkJVDHScLms74t7uoS1z,Too Young To Die (Remixes),2015-12-18,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.627,0.876,11,-4.391,0,0.0324,0.0159,0,0.0665,0.418,111.949,261563
2OkU57LVQoynnVyLE1LrPN,Renaissance (feat. Clairity),Steve James,0,6YJNhpzylk2z8sJxvHGn2M,Renaissance (feat. Clairity),2015-11-30,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.546,0.466,1,-8.337,1,0.0478,0.523,8.23e-4,0.0685,0.576,119.584,178996
68fnM4NfYWDxTKghRO0hhP,Reverse - Penthox Remix,SomeKindaWonderful,23,3FNyxae3XOhbYVt2ZNVhhr,Reverse (The Remixes),2015-07-03,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.449,0.639,8,-5.18,1,0.301,0.541,0,0.388,0.285,172.766,205215
0yxWY5cPaPUpeAoqSIoWfq,Tropic Love,Diviners,53,2iyxWjV2Rfe04h4uzrkhcX,Tropic Love,2015-03-26,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.746,0.809,2,-6.429,1,0.0329,0.236,2.59e-5,0.235,0.493,104.989,299440
5YHLELLguWAEGGg0xL31m3,Wonderful - Radio (Radio Edit),Ninjaneers,0,6On60fTQfzT2YdsBOol0Kc,Wonderful,2014-05-08,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.835,0.973,6,-4.13,0,0.0694,0.00397,0.0351,0.11,0.436,128.015,184926
3hbqfLW3FRFV5CQqdwNtoH,Think Before You Talk,Chad Cooper,39,6xposJDWxgJdnsbzUXgcyO,Think Before You Talk,2020-01-10,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.747,0.614,2,-4.821,1,0.0414,0.03,0,0.132,0.247,105.041,157714
6NydsCI8SeWONQQURZ4NRW,For Your Love,Khapter Two,45,3pVCYDK8KqeOLTBlATRO6X,For Your Love,2019-09-13,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.678,0.601,11,-7.989,0,0.238,0.167,0.00512,0.0941,0.488,109.891,136642
40vCMTDaDwwpf7DyBlmgEj,Menage A Trois,LIZOT,67,4MpNQl6p23pbhKpvrv8EPo,Menage A Trois,2019-12-13,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.672,0.896,10,-5.278,1,0.0657,0.122,0.00418,0.0608,0.483,123.941,168508
78zlgKzdU5vp15sOlKaSnT,Wasted,Noize Generation,49,5kSRKWCBu2SPglNGmMhpH7,Wasted,2019-03-29,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.694,0.823,6,-4.652,1,0.201,0.0243,0,0.275,0.552,118.108,167102
5XrcR72Zz11SKyHnwnemXY,Lucky Star,Adaptiv,42,1ZcoMOWQCshjSjWFltcB3V,Lucky Star,2019-12-06,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.644,0.89,1,-3.244,0,0.0295,0.0712,0.00159,0.162,0.448,125.011,192000
7Bjf96uNizpvXLvNyOJpst,You Need To Calm Down - Clean Bandit Remix,Taylor Swift,54,531nfs5NPsmkRC1LJb1cdj,You Need To Calm Down (Clean Bandit Remix),2019-08-20,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.726,0.88,2,-4.137,1,0.0581,0.072,4.62e-4,0.0906,0.739,95.037,152773
7m9j9N42SLMCuALFwC6tD4,Someone I Used To Know - Kue Radio Remix,Zac Brown Band,49,0g6oFlATRz4u6T2M5yXLS2,Someone I Used To Know (The Remixes),2019-10-18,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.636,0.866,6,-2.922,0,0.264,0.0307,0,0.0912,0.614,125.897,251429
1k08GK7ox8SDmEMvn81TwU,Can We Pretend (feat. Cash Cash) - Sigala Remix,P!nk,57,0I9UedpOOvAbt7MsHe1X6U,Can We Pretend (feat. Cash Cash) [Sigala Remix],2019-06-28,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.703,0.879,1,-4.514,0,0.177,0.0693,0,0.315,0.542,124.972,183360
7bF6tCO3gFb8INrEDcjNT5,Tough Love - Tiësto Remix / Radio Edit,Avicii,68,7CvAfGvq4RlIwEbT9o8Iav,Tough Love (Tiësto Remix),2019-06-14,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.594,0.935,8,-3.562,1,0.0565,0.0249,3.97e-6,0.637,0.366,127.015,193187
3kgKVcBpBGuSeaEC0AZGlb,Old Town Road - Diplo Remix,Lil Nas X,74,66FxETmTBazRMZNbvGtGQl,Old Town Road (Diplo Remix),2019-04-29,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.766,0.771,6,-9.108,1,0.0576,0.00407,3.76e-6,0.113,0.297,140.036,204027
0byab45cmZntz74RxcASrf,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,9,5bMicFMWsZlRZNTDq9h3oA,Close To Me (Remixes),2019-02-01,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.733,0.839,1,-2.84,0,0.0335,0.0145,1.87e-4,0.162,0.471,126.009,223533
4RgDgaohkG08f630ZT9QKc,Body - Dzeko Remix,Loud Luxury,67,27BS0fcfFoF6hNMdJZPMRR,Body (Dzeko Remix),2018-08-27,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.653,0.946,5,-3.757,0,0.0556,0.00812,2.07e-4,0.126,0.653,125.966,165714
4hJolpt4ZqzoZuET5l3rzV,Everybody Hates Me - Khrebto Remix,The Chainsmokers,41,4L8Nq5w4vVuoC1AY9i2MDZ,Everybody Hates Me - Remixes,2018-03-30,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.407,0.912,11,-3.017,0,0.129,0.00138,1.47e-5,0.365,0.304,107.995,195493
7vaonzgvTMr9D9U46V0HZT,Wolves - Owen Norton Remix,Selena Gomez,0,61PIzz5D3imOaEZLiJFwkm,Wolves (Owen Norton Remix),2018-02-23,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.599,0.854,11,-6.602,0,0.122,0.00311,3.29e-4,0.23,0.406,127.987,273765
1IBoVcXHGZA4oVNRubqcLe,Feels Great (feat. Fetty Wap & CVBZ) - BKAYE Remix,Cheat Codes,33,1LrINg0k55qp2SkpFBp1Eg,Feels Great (feat. Fetty Wap & CVBZ) [BKAYE Remix],2018-02-16,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.446,0.777,0,-6.793,1,0.0706,0.159,0.00107,0.131,0.31,187.043,189947
7DEg5RLG8GOgt7NSrVAKKJ,Close - Dan E Radio Edit,Nick Jonas,27,6wEWd7YQIs5a6AraHUMbjI,Close (Remixes),2016-04-29,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.622,0.598,6,-8.877,0,0.165,0.154,1.5e-4,0.0848,0.507,123.951,224760
1d33rv3YwKEoc7rtTVWCqt,September Song - Indian Summer Mix,JP Cooper,39,2Gq7KJ5yRicUfoDL4LR3K1,September Song (Remixes),2017-03-24,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.614,0.802,0,-3.872,0,0.0306,0.023,0,0.0589,0.666,96.026,215031
1NnvKWp2IlaMPVxfjZ8B9h,I'm Your Friend Juicy Pen (Radio Trap Edit),Ozi,35,65Fy9wTG4cQHzBgTtUtCku,I'm Your Friend Juicy Pen (Radio Trap Edit),2013-08-18,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.928,0.575,7,-9.207,1,0.0734,1.91e-4,0.0444,0.0907,0.815,133.052,144438
5kldIyD365H9iq8Cz1Jb5F,My Best Life (feat. Mike Waters),KSHMR,61,57lxvNz7Fp3hHNtXspUkjC,My Best Life (feat. Mike Waters),2019-07-11,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.625,0.836,8,-2.884,0,0.224,0.0305,0,0.0867,0.675,105.023,212286
6BwN05qKw4Q8bNoq3rYuz7,Drop It,Tujamo,69,50BqATA6XSJtAsXQpsHRIi,Drop It,2019-09-13,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.747,0.897,5,-4.257,0,0.0642,0.0104,0.763,0.0541,0.177,126.036,175714
40UbcJWyWPqOWFvv4Dpvfc,The King (with Dzeko),Dimitri Vangelis & Wyman,62,4N4JfHGXU1jCKC2iFI4fUG,The King (with Dzeko),2019-06-14,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.655,0.726,9,-4.614,0,0.0324,0.0587,0.00311,0.145,0.292,128.001,209493
0Bk4P8WODpjxTzu4ry5PGQ,LUNA,Sick Individuals,55,7g67OEySuP8CiyMc9Li6Rw,LUNA,2019-03-29,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.61,0.982,2,-3.411,1,0.133,0.0138,0.228,0.397,0.14,128.081,200625
7ciAxVP1LeifYZi7nlROTv,All Your Love (feat. The Romantic Era) [Kastra Remix],Bonka,40,750im6j4PAYmHc35m7GZXt,All Your Love (feat. The Romantic Era) [Kastra Remix],2019-11-28,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.638,0.873,8,-4.256,1,0.062,0.0613,3.75e-5,0.366,0.536,125.961,163810
1WoYl4FAEAv4Sy0kTCRle4,Ontas (Te Pago El Uber),Leandro Da Silva,42,2dSHgJdfbSWE41uhhxIwIi,Ontas (Te Pago El Uber),2019-12-02,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.758,0.881,5,-3.432,1,0.105,0.0249,0.707,0.183,0.546,125.018,158224
7gbYL4WYj0QgvILOQIMkSv,Good To Go,Aexcit,45,3rbEym9013hjIAyAQrczMc,Good To Go,2019-11-15,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.605,0.658,7,-4.428,1,0.0396,0.0713,0,0.141,0.475,120.04,156625
56pZmSRcXuX7Au1b8Df5yT,Elements,Joachim L,21,1WqEf3RNVyfp7Nc7GVI3Yh,Elements,2019-12-23,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.703,0.735,6,-8.559,0,0.12,0.0143,0.888,0.323,0.213,128.013,431953
7rIsY7FvM3KPjjn8HVgj4N,Hands All Over Mine,AMARI,40,7FvT59R70N24qnYvQwnUkn,Hands All Over Mine,2020-01-03,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.73,0.791,1,-4.773,0,0.0808,0.693,3.05e-6,0.0745,0.79,94.963,197053
3dM9RpiKVE5E3GIIAtgDUH,What's Love Got To Do With It,Max Vangeli,49,3dhCo6Yt130ZgssmcAD55r,What's Love Got To Do With It,2019-12-20,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.634,0.727,11,-3.663,0,0.0382,0.102,0.00804,0.114,0.676,128.01,205313
4Qf6VZWLWC6EIKUyB8wSDF,Moonlight,CURTI$Y,25,6yIX1Rk4SApgxsA3y75p2r,"Midnight Wanderlust, Vol. 1",2019-11-08,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.478,0.693,9,-6.905,1,0.166,0.0319,0,0.17,0.661,99.965,223200
0P5lXk4fg0682IgDyK7GFM,I'm Blue - Club Mix,Kush Kush,65,785itgCjNtYOiRpu1SIDoo,I'm Blue (Club Mixes),2019-09-13,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,pop edm,0.735,0.915,0,-5.082,0,0.0475,0.0456,1.52e-4,0.238,0.615,124.007,150000
0lXQJKX1wPjFOwyLXAHj9z,Alone Again,ilasan,33,3Zq5lXW9l8lOTLqTWJgbaO,Alone Again,2020-01-10,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,pop edm,0.522,0.963,5,-3.061,0,0.241,0.0235,0.305,0.0964,0.26,90.147,226479
7MMV0p9GGiOaQaTvvjELC7,Clocks - Radio Edit,Stream,50,1Jc1QFdUpxnXtX7ojtGpCd,Clocks (Radio Edit),2019-10-25,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,pop edm,0.561,0.913,7,-5.362,0,0.0318,0.00987,1.7e-5,0.179,0.277,124.99,185598
2foRfwGVxB9LTnsihcrWiu,Fake Bitches,Justina Valentine,24,0dkUAkuM4rGnen6NRXo0fi,Fake Bitches,2020-01-14,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.913,0.719,1,-3.536,1,0.21,0.545,0,0.132,0.448,99.99,168200
3T7ZHIgO30bKeASQppPtM6,Young Ones - RudeLies Remix,Avenza,52,7ilK2JYZS3cuHLRbu91JWM,Young Ones (RudeLies Remix) [feat. Johnning],2019-10-11,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.661,0.943,4,-2.52,0,0.0392,0.0188,2.31e-4,0.272,0.71,128.16,198281
